,comment,upper_count,lemmatized,polarity_score,label
1505,"when kill it. when keep alive show world life. as said, things much painful death.",0,"when kill it. when keep alive show world life. a said, thing much painful death.",-0.3,0
1506,"personally believe proper least cases. but certainly arguments made it. biggest certainty guilt, legal system shown time time imperfect. many convicted jury exonerated later. you could make argument either way whether execution murderer murder, executing innocent person definitely is. another cost, due increased cost capital trial lengthy appeals process generally cheaper imprison someone execute them.",1,"personally believe proper least cases. but certainly argument make it. big certainty guilt, legal system show time time imperfect. many convict jury exonerate later. you could make argument either way whether execution murderer murder, execute innocent person definitely is. another cost, due increase cost capital trial lengthy appeal process generally cheap imprison someone execute them.",0.09448051948051948,1
1507,"""there almost issues understand sides"" wow, good job starting right foot lie.",1,"""there almost issue understand sides"" wow, good job start right foot lie.",0.2714285714285714,1
1508,"society could actually protected prison actually meant prison. problem see murders let kill again. if problem overcome put secure prison (impossible escape from), killing becomes option. think really punishment enough. we try hard make suffer like going anesthesia operation. why away right tell everything know? then could find helped anyone. also believe innocent person sill convicted lie. search hurricane carter see mean.",4,"society could actually protect prison actually mean prison. problem see murder let kill again. if problem overcome put secure prison (impossible escape from), kill becomes option. think really punishment enough. we try hard make suffer like go anesthesia operation. why away right tell everything know? then could find helped anyone. also believe innocent person sill convict lie. search hurricane carter see mean.",0.011488095238095242,1
1509,"mr. prager's logic absolutely confounds me. think he's wrong simply virtue believes just, among claims makes.",1,"mr. prager's logic absolutely confounds me. think he's wrong simply virtue believe just, among claim makes.",-0.09999999999999999,0
1510,"in theory, understand might fair. but even ""virtually impossible"" execute innocent person, number wrongful executions ""infinitesimally small"", still zero. and prosecutors intimidated innocent pleading guilty capital crimes threatening seek plead innocent. and sentences significantly expensive carry sentences. and color likely white executed committing crime. and difficult prevent botched executions drugs work reliably eu, banned importation drugs us. so even if, theory, murderers deserve die, throwing prison forever without possibility parole suitable substitute given myriad flaws practice",8,"in theory, understand might fair. but even ""virtually impossible"" execute innocent person, number wrongful execution ""infinitesimally small"", still zero. and prosecutor intimidate innocent plead guilty capital crime threaten seek plead innocent. and sentence significantly expensive carry sentences. and color likely white execute committing crime. and difficult prevent botch execution drug work reliably eu, ban importation drug us. so even if, theory, murderer deserve die, throw prison forever without possibility parole suitable substitute give myriad flaw practice",0.02777777777777778,1
1511,"cases think dangerous jobs wants go prisoners. it could raise portion money specific prisons keep prisons better run. life without parol costs less, keeping person alive, use labor.",2,"case think dangerous job want go prisoners. it could raise portion money specific prison keep prison well run. life without parol cost less, keep person alive, use labor.",0.005555555555555564,1
1512,"nothing implementation justice. but countries justice system corrupted, could tool injustice.",1,"nothing implementation justice. but country justice system corrupted, could tool injustice.",0.0,0
1513,undeniable proof thing like video get executed sounds good judge sentences someone proof admitting reasonable doubt said person guilt.,0,undeniable proof thing like video get execute sound good judge sentence someone proof admit reasonable doubt say person guilt.,0.44999999999999996,1
1514,sure makes good points. except talk the: cost putting someone (which 70% cost prison) average waiting time executed (19.5 years 2017) . fact executions get botched.,0,sure make good points. except talk the: cost put someone (which 70% cost prison) average wait time execute (19.5 year 2017) . fact execution get botched.,0.35000000000000003,1
1515,state responsibility victim (citizen) handing criminal right punishment.,0,state responsibility victim (citizen) hand criminal right punishment.,-0.06309523809523811,0
1516,"emotional video, murder emotional issue. belittle advocate yes penalty. thoroughly understand pain. but given that, mock say no "" understand you"" maybe, maybe, practice heroic saintly virtues, undoubtedly brings sanity crazy world.",5,"emotional video, murder emotional issue. belittle advocate yes penalty. thoroughly understand pain. but give that, mock say no "" understand you"" maybe, maybe, practice heroic saintly virtues, undoubtedly brings sanity crazy world.",0.024999999999999994,1
1517,thing see side often sentence prison worse think,2,thing see side often sentence prison bad think,-0.4,0
1518,"from channel generally logical, purely emotional argument",0,"from channel generally logical, purely emotional argument",0.125,1
1519,"key thing said ""some"" murderers. think argument could definitely presented particular heinous crimes evidence irrefutable...and small number executions - small. in cases way protect rest society, much doubt decision send prisoner painless made lightly. and yeah, ""some"" murderers, all. some murderers kill once, revenge loved maybe, mistake they're young, emotional, impressionable (think gang youths) i've heard stories told who've jail murder obvious regret it, learned it, see rehabilitated.",2,"key thing say ""some"" murderers. think argument could definitely present particular heinous crime evidence irrefutable...and small number execution - small. in case way protect rest society, much doubt decision send prisoner painless make lightly. and yeah, ""some"" murderers, all. some murderer kill once, revenge love maybe, mistake they're young, emotional, impressionable (think gang youths) i've heard story tell who've jail murder obvious regret it, learn it, see rehabilitated.",0.08055555555555556,1
1520,"it's difficult one. on surface i'm totally capital punishment opponents say, better murderers themselves? and may form peace means justice really served. personally buried alive kept sustained enough food water that's essentially... well torture i'm pretty sure that's illegal that's strongly feel murder rape specifically",1,"it's difficult one. on surface i'm totally capital punishment opponent say, good murderer themselves? and may form peace mean justice really served. personally bury alive kept sustain enough food water that's essentially... well torture i'm pretty sure that's illegal that's strongly feel murder rape specifically",0.08194444444444444,1
1521,"love hear professional psychologist review that. because human could act horrible way, probably something deeply wrong head. it easiest way get revenge solve nothing keeps sorrow anyway. saw many situations family members hurt ones forgave hurters. i'm saying that's be. but likely get peace heart tragedy.",2,"love hear professional psychologist review that. because human could act horrible way, probably something deeply wrong head. it easy way get revenge solve nothing keep sorrow anyway. saw many situation family member hurt one forgive hurters. i'm say that's be. but likely get peace heart tragedy.",-0.05714285714285715,0
1522,"for worth, really relatives murder victims still oppose penalty. as mark klaas, staunch supporter himself, said ""i truly respect people. they taken stand knowing know"".",2,"for worth, really relatives murder victim still oppose penalty. a mark klaas, staunch supporter himself, say ""i truly respect people. they take stand know know"".",0.25,1
1523,justice system exist pamper vindictive nature praegeru...,0,justice system exist pamper vindictive nature praegeru...,0.0,0
1524,can’t sleep since i’m scared,1,can’t sleep since i’m scar,0.0,0
1525,0:33 else thought lincoln burrows?,0,0:33 else think lincoln burrows?,0.0,0
1526,justice vengeance.,0,justice vengeance.,0.0,0
1527,i'll better think every murder exception self defense shuld punished god say tooth tooth eye eye fan club know much,3,i'll well think every murder exception self defense shuld punish god say tooth tooth eye eye fan club know much,0.35,1
1528,"jesus said, ""whoever without shall cast first stone"". so wrong holy book penalty.",0,"jesus said, ""whoever without shall cast first stone"". so wrong holy book penalty.",-0.125,0
1529,"i'm capital punishment proven murders, let's pretend bible say ""thou shall not kill"" act like crazy religious person apply criminals. jesus kind thing forgiveness seriously.",0,"i'm capital punishment proven murders, let's pretend bible say ""thou shall not kill"" act like crazy religious person apply criminals. jesus kind thing forgiveness seriously.",-0.08333333333333333,0
1530,solves nothing,0,solves nothing,0.0,0
1531,"dennis prager, lord gives lord takes away.....he blew breath adam made man, breath taken away lord....smh....what book says that?",0,"dennis prager, lord give lord take away.....he blew breath adam make man, breath take away lord....smh....what book say that?",0.0,0
1532,listen george bush’s campaign micheal dukakis crime make love video,0,listen george bush’s campaign micheal dukakis crime make love video,0.5,1
1533,everyone comments arguing opinion. watch gcse drama performance,0,everyone comment argue opinion. watch gcse drama performance,0.0,0
1534,no,0,no,0.0,0
1535,"murder istn scentenced fine, scentenced live prison. for arnt crazy punishment rest live. and crazy cant accountable insane therefor keept away society prevent horrible things. why kill cant think sins. and belive god dosent matter 20 years earlier becaus go hell rest time. you shouldnt judge. you shouldnt kill. what things. if belive god dont punish becaus god will. just prevent horrible things happenig live prison.",0,"murder istn scentenced fine, scentenced live prison. for arnt crazy punishment rest live. and crazy cant accountable insane therefor keept away society prevent horrible things. why kill cant think sins. and belive god dosent matter 20 year earlier becaus go hell rest time. you shouldnt judge. you shouldnt kill. what things. if belive god dont punish becaus god will. just prevent horrible thing happenig live prison.",-0.33742424242424246,0
1536,"of course . so many comment section worrying rights brutal cold blooded killer destroyed innocent soul(s). top priority victims , impact victims family friends ,their right justice security community. giving remorseless psychotic killer free room food justice. but course reserved extreme cases",0,"of course . so many comment section worry right brutal cold blood killer destroyed innocent soul(s). top priority victim , impact victim family friends ,their right justice security community. give remorseless psychotic killer free room food justice. but course reserve extreme case",0.009523809523809526,1
1537,this first prageru video i've issue with.,0,this first prageru video i've issue with.,0.25,1
1538,many religions rule aside god. bible states god created us image able away. jew belief believe break mitzvot save sacred involved.,0,many religion rule aside god. bible state god create u image able away. jew belief believe break mitzvot save sacred involved.,0.5,1
1539,very prolife :),0,very prolife :),0.35,1
1540,death good people. some mind dying. their punishment worse.,0,death good people. some mind dying. their punishment worse.,0.14999999999999997,1
1541,"most terrible things sick, they're mentally what sick person? leave rot? put down? no, help them! you help need it. help, punishment!",1,"most terrible thing sick, they're mentally what sick person? leave rot? put down? no, help them! you help need it. help, punishment!",-0.37860449735449747,0
1542,a life! that’s believe,2,a life! that’s believe,0.0,0
1543,"wow, knew felt weird videos true colors out. sounds like he's talking like currency single best gift given every us.",2,"wow, know felt weird video true color out. sound like he's talk like currency single best gift give every us.",0.1757142857142857,1
1544,"but imagine moment put sentence solitary, pure torturous isolation driving insane beyond reparation. sometimes truly favorable alternative",0,"but imagine moment put sentence solitary, pure torturous isolation drive insane beyond reparation. sometimes truly favorable alternative",-0.39285714285714285,0
1545,"it sounds reasonable leaves court system open abuse. we know examples wrongly convicted puts doubt minds ability judges 100% certain need penalty. understand, cases overwhelming , shadow doubt , clear day … really don’t know do. it’s easy",3,"it sound reasonable leaf court system open abuse. we know example wrongly convict put doubt mind ability judge 100% certain need penalty. understand, case overwhelm , shadow doubt , clear day … really don’t know do. it’s easy",0.14345238095238094,1
1546,"prager, said ""virtually impossible"" convict innocent person capital crime. ""virtually"" implies still semblance doubt tossed in. even forensic evidence wrong. there way, all, woman 100% tried guilty, appeals. don't get wrong. i'm capital punishment, but, big but, taking high ground wrong.",1,"prager, say ""virtually impossible"" convict innocent person capital crime. ""virtually"" implies still semblance doubt toss in. even forensic evidence wrong. there way, all, woman 100% try guilty, appeals. don't get wrong. i'm capital punishment, but, big but, take high ground wrong.",-0.25083333333333335,0
1547,"while i’m penalty, someone ever eligible parole commit acts find unbelievable. a murderer never see light day.",2,"while i’m penalty, someone ever eligible parole commit act find unbelievable. a murderer never see light day.",0.07500000000000001,1
1548,there high standards proof accused actually guilty. once requirements meet yes executed. they pose threat society either release escape prison influencing others escape released. keeping alive good society.,0,there high standard proof accuse actually guilty. once requirement meet yes executed. they pose threat society either release escape prison influence others escape released. keep alive good society.,0.11499999999999999,1
1549,oh course anti-deathpenaltists totally paying fine murder! that whole punishment idea founded presumption guilt objective all. mistrustimg locking person away could kill rational. we need hate much.,0,oh course anti-deathpenaltists totally pay fine murder! that whole punishment idea found presumption guilt objective all. mistrustimg lock person away could kill rational. we need hate much.,0.0201388888888889,1
1550,"love says make religious reasons penalty, every religious reason anything isn’t made someone",1,"love say make religious reason penalty, every religious reason anything isn’t make someone",0.16666666666666666,1
1551,as good feels get justice. purpose law code needs lessen amount transgressions unfortunately capital punishment decrease murder rate,0,a good feel get justice. purpose law code need lessen amount transgression unfortunately capital punishment decrease murder rate,0.09999999999999998,1
1552,used proven beyond shadow possible doubt defendant entirely undeserving human life.,0,use proven beyond shadow possible doubt defendant entirely undeserving human life.,0.0,0
1553,"like think deterrence murder grave crimes. now now, real deal ""does person deserves sentenced death? and justify it? can justify it?"" after all, hell exist punish sinners, make sure nobody else sins.",1,"like think deterrence murder grave crimes. now now, real deal ""does person deserves sentence death? and justify it? can justify it?"" after all, hell exist punish sinners, make sure nobody else sins.",0.35,1
1554,"agree used many cases, obviously mentioned video, speaker said used cases, guidelines used decide applicable without giving power deciding individual judges consistency unpredictable judgement",1,"agree use many cases, obviously mention video, speaker say use cases, guideline use decide applicable without give power decide individual judge consistency unpredictable judgement",0.08333333333333334,1
1555,"taking never right thing do. it may justified, say they’re actively hurting someone, made horrendous crime, really revenge. it’s justice.",0,"take never right thing do. it may justified, say they’re actively hurt someone, make horrendous crime, really revenge. it’s justice.",0.08095238095238097,1
1556,"dennis please keep explaining things, cause lot stupid world. lol thank dennis prager.",0,"dennis please keep explain things, cause lot stupid world. lol thank dennis prager.",5.551115123125783e-17,1
1557,"often times, individual commits heinous crime, mentally unstable need given treatment extremely adverse circumstances forced it. also, dna testing infallible; incomplete samples crime scene contamination still allow innocent person sentenced. and really, mr. prager--you're going claim ability see sides every issue highly conservative video series name?",1,"often times, individual commits heinous crime, mentally unstable need give treatment extremely adverse circumstance force it. also, dna test infallible; incomplete sample crime scene contamination still allow innocent person sentenced. and really, mr. prager--you're go claim ability see side every issue highly conservative video series name?",0.047857142857142855,1
1558,"thing hear often anti-death arguements get penalty, expensive.",1,"thing hear often anti-death arguements get penalty, expensive.",-0.5,0
1559,"""if kill killer, amount killers world stays same."" - bruce wayne ""not kill lots them."" - dexter",0,"""if kill killer, amount killer world stay same."" - bruce wayne ""not kill lot them."" - dexter",0.0,0
1560,no right punish anyone. any nonconsensual harm inflicted person outweighed demonstrably true necessary benefit person. justice always possible. sometimes damage irreparable. we need understand root causes happened prevent happening again.,0,no right punish anyone. any nonconsensual harm inflict person outweigh demonstrably true necessary benefit person. justice always possible. sometimes damage irreparable. we need understand root cause happen prevent happen again.,0.05178571428571428,1
1561,emotional appeal equate logic practicality. like completely ignore could argue killing murderers hypocritical. wonder pseudo intellectual got understanding ethics.,2,emotional appeal equate logic practicality. like completely ignore could argue kill murderer hypocritical. wonder pseudo intellectual get understanding ethics.,0.13333333333333333,1
1562,this might sound heartless things good option give murders pain person killed cause way kill murders doesn’t seem harsh,0,this might sound heartless thing good option give murder pain person kill cause way kill murder doesn’t seem harsh,0.17500000000000004,1
1563,"bring back every state. anyone intentionally goes way murder/rape someone put death. don’t mean accidents neglect, serve time, i’m talking plan ahead time. breaking someone’s home, kidnapping torture/rape, drive shootings, elaborate plans making deaths look like accidents kill them, whatever else shows person disposable human deserves put down. also, make cheaper (really shouldn’t cost $100 100% positive rapped/killed multiple planned head time)",1,"bring back every state. anyone intentionally go way murder/rape someone put death. don’t mean accident neglect, serve time, i’m talk plan ahead time. break someone’s home, kidnap torture/rape, drive shootings, elaborate plan make death look like accident kill them, whatever else show person disposable human deserve put down. also, make cheap (really shouldn’t cost $100 100% positive rapped/killed multiple plan head time)",0.05740214646464646,1
1564,"if question is: "" is it moral"", entirely relative.",0,"if question is: "" be it moral"", entirely relative.",0.0,0
1565,"well always stand eye eye. let’s say senselessly kills family quick painless, result quick painless sentence approved. and happened doctors situation family suffered slow painful endure slow painful death. this correct way handling matter inhuman is, stand morality eye eye.",2,"well always stand eye eye. let’s say senselessly kill family quick painless, result quick painless sentence approved. and happen doctor situation family suffer slow painful endure slow painful death. this correct way handle matter inhuman is, stand morality eye eye.",-0.22222222222222224,0
1566,"think victims family get decide happens. so long they're sure they're guilty, victims get decide death, imprisonment, torture choice",1,"think victim family get decide happens. so long they're sure they're guilty, victim get decide death, imprisonment, torture choice",-0.016666666666666663,0
1567,"problem puts valuable another. and referring innocence guilt that’s understandable. problem lies exactly line? it’s easy say “the rapist murderers put death” kid murders someone murders another person revenge skewed form vigilante justice. hell could argue okay murder unborn children? we can’t even find line there. by saying value, avoids grey area bound",0,"problem put valuable another. and refer innocence guilt that’s understandable. problem lie exactly line? it’s easy say “the rapist murderer put death” kid murder someone murder another person revenge skew form vigilante justice. hell could argue okay murder unborn children? we can’t even find line there. by say value, avoids grey area bound",0.2833333333333333,1
1568,"amount resent exonerations seen lately idea well me, stipulate innocent put exonerated involved process, especially malice found murder charges themselves, obviously allow that.",2,"amount resent exoneration see lately idea well me, stipulate innocent put exonerate involved process, especially malice find murder charge themselves, obviously allow that.",0.05,1
1569,"concerned chance wrongly accusing someone high, unless really irrefutable evidence. unless guarantee 100% got right person ""intentionally"" killed someone maliciously, convicted capital punishment. too many got wrong past, unacceptable view.",1,"concerned chance wrongly accuse someone high, unless really irrefutable evidence. unless guarantee 100% get right person ""intentionally"" kill someone maliciously, convict capital punishment. too many get wrong past, unacceptable view.",-0.038035714285714284,0
1570,"believe wrong certain morals. justice system serve justice, blood blood barbaric. but punishment distributed right, glad humane ways.",2,"believe wrong certain morals. justice system serve justice, blood blood barbaric. but punishment distribute right, glad humane ways.",0.125,1
1571,"i’d oppose moral, believe spending rest prison, way better getting free ticket out.",1,"i’d oppose moral, believe spend rest prison, way well get free ticket out.",0.3,1
1572,"under no circumstances give decision one's government sends decades prison using drugs letting cops go murder. less emotional: government never neutral third party - always strong economical authoritarian motive making judgement. obviously still need 3rd party hold court nation millions people, conditions give right non-reversible judgement.",3,"under no circumstance give decision one's government sends decade prison use drug let cop go murder. less emotional: government never neutral third party - always strong economical authoritarian motive making judgement. obviously still need 3rd party hold court nation million people, condition give right non-reversible judgement.",0.10654761904761904,1
1573,"exactly 8 years cheshire, ct home invasion murders petit family (except dr. petit), all nippon airways boeing 747 jumbo jet flying tokyo haneda sapporo chitose (as flight 61, carrying 503 passengers 14 crew members) hijacked named yuji nishizawa, carried knife board plane. hijacker forced flight attendant let cockpit, forced first officer cockpit, dealing captain nagashima. during struggle, nishizawa stabbed captain nagashima took plane, others subdue hijacker regain control aircraft, landed safely back haneda. everyone board survived, captain nagashima not. nishizawa would've faced murder airline's senior pilots, japan law imposing sentence murder. prager agree hijacker ana flight 61 executed murders prison guards, prisoners, random civilian escapes prison.",2,"exactly 8 year cheshire, ct home invasion murder petit family (except dr. petit), all nippon airway boeing 747 jumbo jet fly tokyo haneda sapporo chitose (as flight 61, carry 503 passenger 14 crew members) hijack name yuji nishizawa, carry knife board plane. hijacker force flight attendant let cockpit, force first officer cockpit, deal captain nagashima. during struggle, nishizawa stab captain nagashima take plane, others subdue hijacker regain control aircraft, land safely back haneda. everyone board survived, captain nagashima not. nishizawa would've face murder airline's senior pilots, japan law impose sentence murder. prager agree hijacker ana flight 61 execute murder prison guards, prisoners, random civilian escape prison.",-0.057142857142857155,0
1574,"root problem within penile system. small time offenders even violent criminals time up. this i'm favor mental rehabilitation. it's statistically proven (globally) effective, areas prominent, less overall crime rate is. it lot cost-friendly. life prison expensive, row almost twice much that. people corrected effective appropriated measures.",0,"root problem within penile system. small time offender even violent criminal time up. this i'm favor mental rehabilitation. it's statistically proven (globally) effective, area prominent, less overall crime rate is. it lot cost-friendly. life prison expensive, row almost twice much that. people correct effective appropriate measures.",0.008333333333333314,1
1575,"conservative every regard except lgbt, capital punishment. like idea killing prisoner. that person doesnt need die. it nothing. giving jail gives time god. think everyone redeemed. it's unpopular opinion i've gotten alot hate it, opinion.",4,"conservative every regard except lgbt, capital punishment. like idea kill prisoner. that person doesnt need die. it nothing. give jail give time god. think everyone redeemed. it's unpopular opinion i've get alot hate it, opinion.",-0.45,0
1576,"im dont think politics based feelings. ""sense justice"" feeling. im convinced person crime, crime action person does. since relapse rate murder statistically low think sentenced 20 years treatment. this mean ""think murder okay"".",0,"im dont think politics base feelings. ""sense justice"" feeling. im convince person crime, crime action person does. since relapse rate murder statistically low think sentence 20 year treatment. this mean ""think murder okay"".",0.071875,1
1577,"like things, maybe could compromise. how concentration camp treatment murderers certain kind? separation, malnourishment, isolation, means kill themselves. maybe lesser degree passion murders, premeditated evil like described? yeah, at least suffer days.",2,"like things, maybe could compromise. how concentration camp treatment murderer certain kind? separation, malnourishment, isolation, mean kill themselves. maybe less degree passion murders, premeditate evil like described? yeah, at least suffer days.",-0.09714285714285714,0
1578,"since address concerns i'm surprised understand. one greatest uses coerce plea bargaining. find plea bargaining anti-american anti-humane. ""life imprisonment without chance appeal avoid risking trial."" that's depriving someone right day court coercion - legal bullying. a basic civil right confront accusers forfeited.",2,"since address concern i'm surprise understand. one great use coerce plea bargaining. find plea bargaining anti-american anti-humane. ""life imprisonment without chance appeal avoid risk trial."" that's deprive someone right day court coercion - legal bullying. a basic civil right confront accuser forfeited.",0.3119047619047619,1
1579,"hey, dennis. did god impose cain murdered brother cold blood? isn't living cage rest ur fate worse death? penalty, me, like letting evil bastards hook.",0,"hey, dennis. do god impose cain murder brother cold blood? isn't live cage rest ur fate worse death? penalty, me, like let evil bastard hook.",-0.6666666666666666,0
1580,"believe virtually impossible convict innocent person. say happens time, there's ""do-over"" ever make mistake. if, if, 100% certain (not ""beyond reasonable doubt"", beyond all doubt) consider penalty.",3,"believe virtually impossible convict innocent person. say happens time, there's ""do-over"" ever make mistake. if, if, 100% certain (not ""beyond reasonable doubt"", beyond all doubt) consider penalty.",0.061904761904761914,1
1581,love policeman delivering fine murder stabbing ahaha,0,love policeman deliver fine murder stabbing ahaha,0.10555555555555558,1
1582,"4:05 mom makes argument. she isn’t opposed capital punishment, thinks suffer prison. i’m honestly dennis one.",0,"4:05 mom make argument. she isn’t opposed capital punishment, think suffer prison. i’m honestly dennis one.",0.6,1
1583,"i've never competent interested politics, i'm realizing mostly left side. and now, getting familiarized conservative thought, amazes much sense counter-arguments old views make.",1,"i've never competent interested politics, i'm realize mostly leave side. and now, get familiarize conservative thought, amazes much sense counter-arguments old view make.",0.06000000000000001,1
1584,think part legal system based emotional outrage. it everything maintain neutrality. it nice provide sources dangerous criminals keep killing states without capital punishment. or sources verify family's victims indeed feel better criminal executed.,1,think part legal system base emotional outrage. it everything maintain neutrality. it nice provide source dangerous criminal keep kill state without capital punishment. or source verify family's victim indeed feel well criminal executed.,0.05000000000000001,1
1585,"you're talking gives victims feeling justice. you say saying mr. petit wrong, says mr. petit immoral. you're wrong firstly, feeling justice there's objective justice provided secondly, there's third option: mr. petit neither immoral, he's biased therefore able objective opinion happen murderers.",0,"you're talk give victim feel justice. you say say mr. petit wrong, say mr. petit immoral. you're wrong firstly, feeling justice there's objective justice provide secondly, there's third option: mr. petit neither immoral, he's bias therefore able objective opinion happen murderers.",-0.03125,0
1586,ive always believed continue believe crime punishable murder,0,ive always believe continue believe crime punishable murder,0.0,0
1587,dennis prager actually said something agree with! shocking!!,1,dennis prager actually say something agree with! shocking!!,-0.5,0
1588,"like channel made make think actual education institute. just news company, folks.",1,"like channel make make think actual education institute. just news company, folks.",0.0,0
1589,"for cases i'd say state get decide lives dies. but something monstrously depraved example video, i'm gonna turn blind eye principle.",0,"for case i'd say state get decide live dies. but something monstrously depraved example video, i'm gonna turn blind eye principle.",-0.5,0
1590,there’s evidence effective deterrent crime.,0,there’s evidence effective deterrent crime.,0.6,1
1591,like arguement though personally disagree kill person. life sentence parole enough case. he go around hurting anymore. unless kills cellmates guards. in case locked,2,like arguement though personally disagree kill person. life sentence parole enough case. he go around hurt anymore. unless kill cellmates guards. in case lock,0.0,0
1592,"what told you, easy monsters? how torture? how setting ultimate pain example frighten monsters? or immoral too?",1,"what tell you, easy monsters? how torture? how set ultimate pain example frighten monsters? or immoral too?",0.21666666666666667,1
1593,i’m capital punishment uk don’t believe civil servant land could facilitate affair degree accuracy competency. if introduce country utter debacle costing millions resulting utter chaos.,1,i’m capital punishment uk don’t believe civil servant land could facilitate affair degree accuracy competency. if introduce country utter debacle cost million result utter chaos.,0.0,0
1594,"as european truly cannot understand side. “the absolute ban enshrined charter fundamental rights european union (eu) european convention human rights council europe, thus considered central value.” european union made 28 countries, against penalty.",4,"a european truly cannot understand side. “the absolute ban enshrine charter fundamental right european union (eu) european convention human right council europe, thus consider central value.” european union make 28 countries, against penalty.",0.028571428571428574,1
1595,problem possibility (even tho tiny one) criminal actually innocent.,0,problem possibility (even tho tiny one) criminal actually innocent.,0.033333333333333326,1
1596,"people comments idea long row execution. it not quick painless. google john wayne gacy know is. by opposing capital punishment person, supporting giving free healthcare, free food, free shelter, free running water air conditioning, occasional television extra curricular activities funded working class. some need think long hard position.",1,"people comment idea long row execution. it not quick painless. google john wayne gacy know is. by oppose capital punishment person, support give free healthcare, free food, free shelter, free run water air conditioning, occasional television extra curricular activity fund work class. some need think long hard position.",0.11742424242424242,1
1597,"along excellent points prageru. putting someone saves money state could used better reasons! lifers prison hundreds thousands dollars invested keeping alive. would really hard earned cash invested keeping heinous criminals rapists murderers alive ""life sacred?""",0,"along excellent point prageru. put someone save money state could use well reasons! lifer prison hundred thousand dollar invest keep alive. would really hard earned cash invest keep heinous criminal rapists murderer alive ""life sacred?""",0.3066666666666667,1
1598,"so basically eye eye. as gruesome murder was, good penalty? by putting death, you’re saying actions always unforgivable.",0,"so basically eye eye. a gruesome murder was, good penalty? by put death, you’re say action always unforgivable.",-0.15000000000000002,0
1599,if victim declared murderer victim cycle continues over. so immoral,0,if victim declare murderer victim cycle continue over. so immoral,-0.07500000000000001,0
1600,"bang! understand still standing retaining penalty. there questions i'm conservative (see abortion, example) case count liberal. 1. where legal, application easily extended crimes murder. this case south east asia, africa middle east, case nazi regime and communist regimes eastern europe. i'm hungarian know i'm talking about.",5,"bang! understand still stand retain penalty. there question i'm conservative (see abortion, example) case count liberal. 1. where legal, application easily extend crime murder. this case south east asia, africa middle east, case nazi regime and communist regime eastern europe. i'm hungarian know i'm talk about.",0.2111111111111111,1
1601,we western country still practices penalty. to revenge. other countries seem fine without it.,0,we western country still practice penalty. to revenge. other country seem fine without it.,0.09722222222222222,1
1602,"easy way out, understand reason isn’t punishing thing person. you put two guys prison life, they’ll get exactly deserve, either living rest days hole, getting deserve prisoners. capital punishment still barbaric medieval shows human’s savage tendencies, punishments worse death.",1,"easy way out, understand reason isn’t punish thing person. you put two guy prison life, they’ll get exactly deserve, either live rest day hole, get deserve prisoners. capital punishment still barbaric medieval show human’s savage tendencies, punishment bad death.",0.056666666666666664,1
1603,"if delivered completely fairly justly commit heinous crimes without possibility changing themselves, support it. but that's society live in. its completely unfair commit crime killed others allowed live, sometimes even escaping lifetime sentences(and may add difference statistically depend race many cases) besides often murderers suffering severe mental illness, obvious enough plea insanity work. also, often change. it takes huge amounts effort willingness part, prageru believe repentance? like they're pretty obviously favor judeochristian values, includes forgiven. increasing severity punishment crime statistically prevent much beyond certain extent, entire video really focus that. it focuses emotion driven arguments create narrative completely unbacked statistics studies.",2,"if deliver completely fairly justly commit heinous crime without possibility change themselves, support it. but that's society live in. it completely unfair commit crime kill others allow live, sometimes even escape lifetime sentences(and may add difference statistically depend race many cases) besides often murderer suffer severe mental illness, obvious enough plea insanity work. also, often change. it take huge amount effort willingness part, prageru believe repentance? like they're pretty obviously favor judeochristian values, include forgiven. increase severity punishment crime statistically prevent much beyond certain extent, entire video really focus that. it focus emotion driven argument create narrative completely unbacked statistic studies.",0.1198242933537051,1
1604,some criminals deserve good idea give government judge mam whether deserves live not. killing murderers helps feel better makes us pay lot.,0,some criminal deserve good idea give government judge mam whether deserves live not. kill murderer help feel good make u pay lot.,0.4454545454545455,1
1605,"it simply lies false belief free will, justice — except flipped balance good — subjective value crave. free illusion, thus never hold anyone responsible. you best whilst still making sure can’t again. and elaborate justice: take two people; enough food live good, basically starving. giving starving person food objectively increases well being. now example family who’s experienced murder. they might justice, objective way improve unless choose let revenge matter. to put simply: taking someone else give more. receiving something does. we get need revenge.",0,"it simply lie false belief free will, justice — except flipped balance good — subjective value crave. free illusion, thus never hold anyone responsible. you best whilst still make sure can’t again. and elaborate justice: take two people; enough food live good, basically starving. give starve person food objectively increase well being. now example family who’s experience murder. they might justice, objective way improve unless choose let revenge matter. to put simply: take someone else give more. receive something does. we get need revenge.",0.31978609625668447,1
1606,in russia used use capital punishment make living hell prisoner usually get killed prison. but personally think bring back capital punishment russia,1,in russia use use capital punishment make living hell prisoner usually get kill prison. but personally think bring back capital punishment russia,-0.1125,0
1607,"think deserve keep lives, decision condemn someone fate. its like 2 wrongs make right, murdering someone murder someone else mean justice. going back decision topic, its gods job (if believe this) condemn heaven hell. they already suffering enough! (2 timothy 4:1)",1,"think deserve keep lives, decision condemn someone fate. it like 2 wrong make right, murder someone murder someone else mean justice. go back decision topic, it god job (if believe this) condemn heaven hell. they already suffer enough! (2 timothy 4:1)",-0.006696428571428575,0
